STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2667;19570701;    5;  16.0;   2.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570702;    5;   4.7;   1.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570703;    5;  10.3;   3.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570704;    5;   9.6;   3.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570705;    5;  10.4;   2.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570706;    5;   9.2;   2.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570707;    5;  10.5;   3.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570708;    5;  15.9;   2.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570709;    5;  13.2;   3.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570710;    5;  18.2;   2.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570711;    5;   8.0;   2.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570712;    5;  10.7;   3.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570713;    5;   8.6;   2.0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570714;    5;  15.2;   2.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570715;    5;   9.4;   3.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570716;    5;  10.2;   2.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570717;    5;   6.7;   1.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570718;    5;   8.9;   3.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570719;    5;  10.2;   3.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570720;    5;  12.9;   2.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570721;    5;   9.2;   2.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570722;    5;  14.3;   3.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570723;    5;  12.5;   4.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570724;    5;   6.7;   1.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570725;    5;  14.4;   4.0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570726;    5;  13.3;   3.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570727;    5;  18.6;   3.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570728;    5;  12.6;   3.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570729;    5;  10.1;   3.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570730;    5;   6.6;   2.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570731;    5;   5.8;   1.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570801;    5;   6.9;   2.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570802;    5;   9.9;   3.0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570803;    5;   9.8;   2.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570804;    5;   8.1;   2.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570805;    5;   7.8;   3.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570806;    5;   6.9;   2.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570807;    5;  10.8;   2.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570808;    5;  19.4;   4.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570809;    5;  20.7;   4.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570810;    5;  17.9;   5.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570811;    5;  16.8;   5.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570812;    5;  13.8;   4.0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570813;    5;   8.9;   2.0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570814;    5;   9.2;   2.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570815;    5;  14.1;   4.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570816;    5;  10.9;   3.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570817;    5;  12.1;   2.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570818;    5;  14.5;   2.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570819;    5;  10.1;   3.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570820;    5;   9.0;   2.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570821;    5;  12.9;   3.0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570822;    5;   9.1;   2.0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570823;    5;   9.9;   3.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570824;    5;  18.8;   5.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570825;    5;  18.8;   5.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570826;    5;  18.0;   6.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570827;    5;   4.5;   2.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570828;    5;  10.3;   1.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570829;    5;   9.2;   1.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570830;    5;   4.9;   1.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570831;    5;  12.8;   3.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;eor
       2667;19570901;    5;   5.6;   2.1;    5;   7.1;   1;-999;   0;   7.7;  14.9; 1008.30;   14.4;   92.00;   16.8;   11.9;   10.0;eor
       2667;19570902;    5;  14.2;   3.2;    5;   3.7;   1;-999;   0;   5.7;  12.9; 1007.10;   13.2;   83.00;   17.9;   10.5;    8.0;eor
       2667;19570903;    5;   4.1;   1.6;    5;   0.0;   1;-999;   0;   6.0;  11.1; 1009.50;   12.3;   80.00;   16.9;    5.7;    3.8;eor
       2667;19570904;    5;   4.0;   1.6;    5;   0.0;   1;-999;   0;   7.0;  11.1; 1013.10;   12.6;   79.00;   19.7;    6.0;    3.6;eor
       2667;19570905;    5;   8.9;   2.8;    5;   8.7;   1;-999;   0;   6.7;  16.5; 1007.60;   16.4;   87.00;   20.3;   11.0;    9.1;eor
       2667;19570906;    5;   5.3;   1.7;    5;   0.0;   0;-999;   0;   6.7;  14.0; 1007.60;   15.8;   78.00;   20.7;   13.0;   11.4;eor
       2667;19570907;    5;   9.1;   3.4;    5;   0.0;   1;-999;   0;   4.7;  16.5; 1003.90;   20.6;   70.00;   27.2;   12.0;   10.0;eor
       2667;19570908;    5;   9.3;   2.4;    5;  10.0;   1;-999;   0;   8.0;  15.3; 1008.70;   14.2;   90.00;   20.2;   12.3;   14.0;eor
       2667;19570909;    5;   5.8;   1.9;    5;   0.0;   0;-999;   0;   5.3;  12.8; 1014.30;   13.7;   82.00;   18.0;   11.6;   11.1;eor
       2667;19570910;    5;   8.6;   2.8;    5;   1.9;   1;-999;   0;   6.7;  12.7; 1008.70;   16.1;   71.00;   20.8;    9.3;    7.0;eor
       2667;19570911;    5;  17.7;   5.3;    5;   6.2;   1;-999;   0;   7.0;  15.7;  991.00;   16.6;   82.00;   21.5;   13.8;   12.8;eor
       2667;19570912;    5;  25.2;   7.7;    5;   3.9;   1;-999;   0;   6.3;  10.1;  993.10;   12.4;   69.00;   16.5;   10.4;    9.4;eor
       2667;19570913;    5;  17.8;   4.0;    5;   5.6;   1;-999;   0;   7.3;  10.1;  993.10;    9.6;   85.00;   13.0;    7.4;    5.8;eor
       2667;19570914;    5;  11.0;   3.7;    5;   7.9;   1;-999;   0;   7.7;  10.7;  996.30;   10.3;   84.00;   13.2;    7.9;    5.8;eor
       2667;19570915;    5;  14.2;   4.4;    5;   0.1;   1;-999;   0;   7.0;  10.0; 1004.60;   10.8;   76.00;   13.4;    8.8;    7.6;eor
       2667;19570916;    5;  18.0;   3.9;    5;   7.5;   1;-999;   0;   5.7;   9.6; 1008.60;   10.0;   76.00;   14.6;    8.3;    6.5;eor
       2667;19570917;    5;   8.9;   2.8;    5;  24.9;   1;-999;   0;   8.0;  13.9; 1009.10;   12.6;   97.00;   13.9;    7.6;    6.2;eor
       2667;19570918;    5;   7.0;   2.1;    5;   0.6;   1;-999;   0;   7.7;  13.7; 1007.80;   13.4;   89.00;   14.6;   12.2;   11.8;eor
       2667;19570919;    5;   9.2;   2.1;    5;   0.0;   0;-999;   0;   6.3;  13.7; 1002.70;   14.4;   84.00;   19.4;   12.0;   10.6;eor
       2667;19570920;    5;   4.9;   1.8;    5;   0.0;   0;-999;   0;   3.7;  14.7; 1001.80;   15.4;   85.00;   20.6;   10.5;   10.5;eor
       2667;19570921;    5;  12.1;   2.8;    5;  32.3;   1;-999;   0;   6.7;  17.6; 1000.70;   16.7;   92.00;   22.8;   11.4;   10.7;eor
       2667;19570922;    5;   8.5;   2.5;    5;  21.2;   1;-999;   0;   7.0;  17.5;  999.90;   17.8;   85.00;   22.9;   14.0;   13.5;eor
       2667;19570923;    5;  17.8;   4.0;    5;  11.8;   1;-999;   0;   6.3;  15.7;  995.50;   16.4;   84.00;   19.6;   15.2;   15.2;eor
       2667;19570924;    5;   9.9;   2.2;    5;   4.9;   1;-999;   0;   7.3;  12.1; 1003.10;   10.0;   93.00;   15.4;    7.8;   12.2;eor
       2667;19570925;    5;   8.7;   4.0;    5;  10.3;   1;-999;   0;   7.3;  10.9; 1007.80;   10.7;   85.00;   13.2;    5.4;    5.2;eor
       2667;19570926;    5;  11.2;   3.7;    5;   0.2;   1;-999;   0;   3.3;   9.6; 1007.10;    9.4;   77.00;   15.5;    5.9;    5.2;eor
       2667;19570927;    5;  13.6;   3.6;    5;   0.2;   1;-999;   0;   6.0;  10.0; 1013.10;   11.1;   78.00;   15.6;    1.8;    1.4;eor
       2667;19570928;    5;  13.2;   5.4;    5;   3.5;   1;-999;   0;   7.3;  11.9; 1008.30;   13.3;   78.00;   15.4;   10.4;   10.4;eor
       2667;19570929;    5;  14.9;   3.7;    5;  13.0;   1;-999;   0;   5.7;  11.1;  998.80;    9.2;   90.00;   13.2;    7.0;   11.4;eor
       2667;19570930;    5;  12.1;   2.1;    5;   0.5;   1;-999;   0;   4.7;   8.7; 1004.70;    7.7;   84.00;   12.7;    0.4;    0.4;eor
       2667;19571001;    5;   8.0;   1.8;    5;   0.0;   0;    4.900;   0;   3.3;   7.6; 1012.60;    5.6;   81.00;   13.4;    1.9;    1.3;eor
       2667;19571002;    5;   4.2;   1.5;    5;   0.0;   0;    3.000;   0;   4.7;   8.4; 1014.80;    5.7;   87.00;   12.3;    1.4;    0.1;eor
       2667;19571003;    5;  10.9;   2.7;    5;   0.3;   1;    0.000;   0;   6.3;   9.6; 1011.10;    8.3;   89.00;   11.5;    0.9;    0.1;eor
       2667;19571004;    5;   8.6;   2.1;    5;   0.0;   0;    5.600;   0;   4.7;   7.6; 1017.40;    5.8;   78.00;   11.7;    2.3;    1.7;eor
       2667;19571005;    5;   6.6;   2.4;    5;   1.1;   1;    1.400;   0;   6.3;   8.8; 1015.80;    9.3;   79.00;   14.0;   -0.8;   -1.8;eor
       2667;19571006;    5;   4.1;   1.2;    5;   0.1;   1;    0.000;   0;   5.3;  12.8; 1017.20;   10.8;   95.00;   14.0;    9.2;   10.2;eor
       2667;19571007;    5;   7.9;   2.8;    5;   0.0;   0;    7.600;   0;   2.0;  11.5; 1015.80;   10.6;   86.00;   17.3;    7.5;    6.6;eor
       2667;19571008;    5;   3.9;   1.6;    5;   0.0;   0;    9.200;   0;   0.0;  10.3; 1013.50;   10.5;   81.00;   20.5;    2.4;    1.8;eor
       2667;19571009;    5;   4.4;   2.1;    5;   0.1;   1;    9.200;   0;   0.0;  10.5; 1010.40;   11.0;   81.00;   19.7;    4.3;    3.0;eor
       2667;19571010;    5;   5.3;   1.3;    5;   0.0;   1;    4.400;   0;   5.7;  11.7; 1011.10;   11.1;   88.00;   15.5;    9.4;    7.0;eor
       2667;19571011;    5;   8.5;   2.6;    5;   5.6;   1;    1.900;   0;   6.0;  12.8; 1010.20;   13.2;   85.00;   18.7;    7.0;    5.5;eor
       2667;19571012;    5;   7.2;   1.8;    5;   0.0;   0;    0.000;   0;   7.3;  12.0; 1017.50;   10.6;   89.00;   15.1;    6.4;   10.4;eor
       2667;19571013;    5;   4.7;   1.9;    5;   0.3;   1;    2.900;   0;   5.3;  11.3; 1016.00;    9.7;   94.00;   15.2;    5.4;    5.1;eor
       2667;19571014;    5;   4.2;   1.3;    5;   0.0;   0;    4.600;   0;   5.0;  10.8; 1017.40;   10.2;   86.00;   14.9;    7.6;    7.8;eor
       2667;19571015;    5;   9.9;   4.2;    5;   0.0;   0;    3.500;   0;   4.3;  10.9; 1015.90;   10.8;   82.00;   15.3;    4.2;    1.8;eor
       2667;19571016;    5;  22.3;   5.1;    5;   7.9;   1;    7.900;   0;   2.0;  12.7; 1008.70;   13.9;   81.00;   18.6;    6.9;    5.2;eor
       2667;19571017;    5;  11.0;   2.5;    5;   0.6;   1;    2.100;   0;   7.7;  12.3; 1010.30;   13.9;   78.00;   16.5;   10.9;   10.0;eor
       2667;19571018;    5;  15.0;   5.0;    5;   2.1;   1;    4.700;   0;   6.0;  14.1; 1000.60;   17.4;   71.00;   20.1;   12.5;   12.7;eor
       2667;19571019;    5;  12.0;   2.2;    5;   7.0;   1;    0.000;   0;   8.0;  11.9; 1000.60;   10.5;   91.00;   17.4;    9.4;   10.7;eor
       2667;19571020;    5;   3.2;   1.5;    5;   0.0;   0;    7.500;   0;   3.0;   8.5; 1007.90;    7.7;   78.00;   13.4;    4.4;    5.0;eor
       2667;19571021;    5;   9.3;   4.2;    5;   8.6;   1;    0.100;   0;   7.0;   9.5; 1001.40;   10.0;   79.00;   11.8;    2.8;    1.3;eor
       2667;19571022;    5;  13.1;   3.4;    5;   5.5;   1;    1.300;   0;   6.0;   9.3;  995.00;    7.7;   86.00;   10.9;    5.9;    8.3;eor
       2667;19571023;    5;  11.2;   2.7;    5;   0.0;   1;    2.900;   0;   6.7;   8.3; 1005.80;    8.4;   79.00;   12.2;    3.0;    1.6;eor
       2667;19571024;    5;   8.1;   3.0;    5;   0.2;   1;    0.000;   0;   8.0;  11.6; 1012.20;   11.3;   87.00;   12.6;    8.9;    8.0;eor
       2667;19571025;    5;   7.6;   2.8;    5;   0.0;   0;    4.000;   0;   5.3;  11.7; 1013.20;   11.6;   84.00;   16.0;    8.6;    9.6;eor
       2667;19571026;    5;   4.0;   2.2;    5;   0.0;   0;    4.300;   0;   3.0;   8.9; 1011.90;    8.4;   81.00;   15.6;    3.8;    2.5;eor
       2667;19571027;    5;   6.6;   2.2;    5;   0.0;   0;    3.800;   0;   7.3;  10.5; 1009.50;   11.2;   81.00;   14.9;    5.6;    3.9;eor
       2667;19571028;    5;   9.9;   3.1;    5;   0.0;   0;    0.000;   0;   7.0;   9.9; 1009.40;   10.7;   76.00;   13.7;    7.9;    6.5;eor
       2667;19571029;    5;   9.4;   4.0;    5;   0.0;   1;    0.000;   0;   7.3;  10.9; 1007.40;   12.6;   76.00;   14.4;   10.1;    9.5;eor
       2667;19571030;    5;   9.5;   4.0;    5;   0.0;   0;    2.900;   0;   7.0;  10.5; 1005.90;   12.7;   72.00;   16.1;   10.3;    9.4;eor
       2667;19571031;    5;  12.0;   3.4;    5;   2.1;   1;    0.000;   0;   7.7;  11.2; 1004.30;   12.4;   78.00;   13.7;    8.8;    6.9;eor
       2667;19571101;    5;  13.8;   4.4;    5;   0.3;   1;    4.100;   0;   5.7;   8.8;  998.00;    9.6;   72.00;   13.4;    7.7;    8.9;eor
       2667;19571102;    5;  11.8;   4.6;    5;   0.0;   0;    6.400;   0;   4.7;   7.6; 1000.60;    7.9;   72.00;   11.9;    4.8;    2.4;eor
       2667;19571103;    5;  17.4;   6.5;    5;   0.0;   1;    5.000;   0;   5.7;   8.1;  995.90;   10.9;   64.00;   15.0;    3.6;    0.2;eor
       2667;19571104;    5;  17.8;   6.5;    5;   0.0;   1;    0.000;   0;   7.0;   9.6;  992.30;   14.0;   61.00;   15.3;   11.4;    9.1;eor
       2667;19571105;    5;  16.1;   6.3;    5;   0.1;   1;    0.000;   0;   7.7;   8.9;  989.50;   11.7;   63.00;   15.0;   10.5;   11.4;eor
       2667;19571106;    5;   9.5;   2.7;    5;   9.9;   1;    0.400;   0;   7.3;   9.7;  995.90;    9.0;   83.00;   11.5;    7.5;    5.5;eor
       2667;19571107;    5;   9.9;   2.9;    5;   1.4;   1;    0.000;   0;   8.0;   9.1;  998.80;    6.5;   91.00;    8.4;    5.2;    5.8;eor
       2667;19571108;    5;  10.8;   3.7;    5;  12.6;   1;    0.000;   0;   8.0;   9.1;  999.40;    6.6;   92.00;    7.2;    3.6;    3.2;eor
       2667;19571109;    5;  10.8;   3.4;    5;  10.2;   1;    0.000;   0;   8.0;   8.4;  999.50;    5.3;   95.00;    7.0;    3.9;    4.0;eor
       2667;19571110;    5;   7.6;   2.8;    5;   0.0;   1;    0.000;   0;   8.0;   8.9;  997.10;    7.4;   87.00;    8.0;    5.6;    5.1;eor
       2667;19571111;    5;   5.5;   2.6;    5;   0.0;   0;    0.000;   0;   8.0;  10.0; 1005.10;   10.4;   79.00;   12.4;    7.3;    7.2;eor
       2667;19571112;    5;  10.9;   3.6;    5;   0.0;   0;    0.000;   0;   5.3;   8.4; 1016.20;    7.9;   75.00;   11.0;    4.8;    8.4;eor
       2667;19571113;    5;  10.4;   3.7;    5;   0.0;   0;    0.300;   0;   7.7;   7.1; 1017.50;    5.8;   74.00;    7.5;    3.4;    1.7;eor
       2667;19571114;    5;  12.8;   5.6;    5;   0.0;   0;    0.000;   0;   8.0;   5.5; 1016.00;    3.8;   68.00;    5.0;    2.2;    1.9;eor
       2667;19571115;    5;  12.0;   5.7;    5;   0.0;   0;    4.300;   0;   3.0;   7.3; 1016.60;    6.1;   78.00;    9.8;    3.0;    2.0;eor
       2667;19571116;    5;   9.3;   4.5;    5;   1.9;   1;    2.700;   0;   7.3;   8.8; 1018.00;    8.2;   81.00;   10.6;    5.2;    4.7;eor
       2667;19571117;    5;   6.0;   1.5;    5;   0.0;   0;    4.000;   0;   3.0;   7.9; 1018.60;    4.5;   86.00;    9.9;    1.4;    5.9;eor
       2667;19571118;    5;   7.9;   1.5;    5;   0.0;   0;    1.400;   0;   6.0;   7.5; 1018.60;    4.0;   94.00;    7.2;   -1.8;   -2.5;eor
       2667;19571119;    5;  10.1;   4.3;    5;   0.0;   0;    0.000;   0;   7.7;   5.9; 1019.10;    3.6;   75.00;    4.6;    3.1;   -2.3;eor
       2667;19571120;    5;   8.6;   3.2;    5;   0.0;   0;    0.000;   0;   7.7;   5.2; 1023.10;    2.5;   70.00;    3.5;    0.9;    2.0;eor
       2667;19571121;    5;   5.8;   1.4;    5;   0.0;   0;    0.400;   0;   7.7;   4.8; 1021.40;    1.7;   69.00;    3.3;   -1.0;    0.0;eor
       2667;19571122;    5;  10.0;   3.0;    5;   5.0;   8;    0.000;   0;   8.0;   5.5; 1011.10;    0.3;   87.00;    1.0;   -0.4;   -0.4;eor
       2667;19571123;    5;   9.0;   1.8;    5;   0.1;   1;    0.000;   0;   7.0;   7.2; 1018.40;    3.2;   90.00;    7.4;    0.3;    0.2;eor
       2667;19571124;    5;   2.0;   0.6;    5;   0.0;   1;    0.100;   0;   7.7;   7.7; 1023.00;    4.6;   91.00;    6.1;    0.5;   -0.7;eor
       2667;19571125;    5;   4.1;   0.7;    5;   0.1;   1;    0.000;   0;   8.0;   7.2; 1021.40;    4.0;   88.00;    6.2;   -0.8;   -1.8;eor
       2667;19571126;    5;   6.9;   1.8;    5;   0.0;   0;    0.000;   0;   8.0;   7.9; 1020.70;    6.2;   84.00;    7.3;    4.1;    3.7;eor
       2667;19571127;    5;   7.1;   1.8;    5;   0.0;   1;    0.000;   0;   8.0;   8.8; 1020.00;    7.6;   85.00;    8.2;    5.4;    5.0;eor
       2667;19571128;    5;  11.0;   3.4;    5;   1.9;   1;    0.000;   0;   8.0;   9.2; 1016.80;    8.4;   83.00;    9.8;    7.2;    5.9;eor
       2667;19571129;    5;  11.3;   3.9;    5;   0.2;   1;    0.000;   0;   5.3;   9.3; 1016.80;    5.7;   91.00;    9.7;    1.7;    7.7;eor
       2667;19571130;    5;  14.0;   4.9;    5;   0.0;   0;    7.600;   0;   1.0;   3.5; 1024.40;   -1.6;   64.00;    2.6;   -4.9;   -6.0;eor
       2667;19571201;    5;  10.1;   3.8;    5;   0.0;   0;    7.400;   0;   0.0;   3.3; 1024.30;   -4.0;   71.00;    1.2;   -7.2;   -8.4;eor
       2667;19571202;    5;   3.2;   0.8;    5;   0.0;   0;    0.000;   0;   7.0;   4.4; 1024.30;   -1.0;   79.00;    0.4;   -8.9;   -8.8;eor
       2667;19571203;    5;   1.9;   0.5;    5;   0.0;   0;    0.000;   0;   5.0;   5.2; 1023.20;   -0.7;   85.00;    3.8;   -3.3;   -1.0;eor
       2667;19571204;    5;   4.0;   1.0;    5;   0.0;   0;    0.000;   0;   7.7;   6.1; 1021.80;    1.2;   93.00;    1.9;   -3.5;   -5.1;eor
       2667;19571205;    5;   3.5;   1.2;    5;   0.8;   1;    0.000;   0;   8.0;   7.2; 1021.80;    3.2;   95.00;    3.8;    0.8;    0.0;eor
       2667;19571206;    5;  10.4;   4.0;    5;   0.2;   1;    3.600;   0;   6.0;   5.5; 1015.40;    0.7;   82.00;    3.6;   -3.3;    1.1;eor
       2667;19571207;    5;  11.6;   3.8;    5;  21.3;   8;    0.000;   0;   8.0;   5.9; 1001.60;    1.4;   88.00;    2.6;   -1.1;   -1.5;eor
       2667;19571208;    5;  25.2;   7.0;    5;  12.0;   1;    0.200;   0;   7.3;   9.5;  980.00;    9.0;   81.00;   12.6;    1.5;    1.1;eor
       2667;19571209;    5;  29.0;   4.1;    5;   7.2;   8;    0.000;   0;   7.7;   7.7;  988.40;    4.2;   90.00;    8.7;    2.0;    5.0;eor
       2667;19571210;    5;  13.1;   4.8;    5;   0.0;   0;    0.900;   0;   4.7;   5.1;  996.40;    0.5;   75.00;    4.0;   -2.3;    0.4;eor
       2667;19571211;    5;  16.2;   7.1;    5;   0.0;   1;    0.000;   0;   8.0;   5.3;  981.60;    2.8;   73.00;    4.2;   -2.0;   -4.4;eor
       2667;19571212;    5;   9.9;   3.2;    5;   0.1;   1;    0.000;   0;   6.0;   7.1;  979.90;    3.4;   90.00;    6.7;    0.1;   -1.0;eor
       2667;19571213;    5;  10.7;   3.0;    5;   0.8;   8;    0.000;   0;   7.0;   7.2;  979.50;    4.2;   85.00;    7.0;    1.5;    1.3;eor
       2667;19571214;    5;  13.3;   4.8;    5;   0.2;   7;    0.000;   0;   8.0;   5.6;  991.90;    0.7;   87.00;    2.9;   -0.3;   -0.2;eor
       2667;19571215;    5;  11.5;   4.7;    5;   0.0;   7;    0.000;   0;   4.7;   4.4; 1009.10;   -0.8;   72.00;    1.7;   -4.1;   -0.1;eor
       2667;19571216;    5;   8.6;   3.1;    5;   0.1;   7;    0.000;   0;   8.0;   4.1; 1013.80;   -1.9;   79.00;   -1.4;   -4.3;   -4.4;eor
       2667;19571217;    5;   4.1;   1.0;    5;   0.4;   7;    0.000;   0;   8.0;   4.9; 1012.70;   -2.2;   93.00;   -1.2;   -2.8;   -4.1;eor
       2667;19571218;    5;   9.9;   3.8;    5;   2.8;   8;    0.000;   0;   7.7;   4.4; 1011.90;   -1.0;   78.00;    0.4;   -3.0;   -3.6;eor
       2667;19571219;    5;   9.9;   3.2;    5;   2.2;   8;    0.000;   0;   5.3;   6.7; 1020.20;    1.2;   91.00;    4.8;   -2.0;   -1.2;eor
       2667;19571220;    5;  12.2;   4.4;    5;   0.2;   1;    5.100;   0;   5.3;   6.0; 1022.40;    3.3;   81.00;    5.5;   -4.1;   -5.5;eor
       2667;19571221;    5;  13.0;   4.9;    5;   0.6;   1;    0.000;   0;   7.7;   8.0; 1019.10;    5.4;   90.00;    6.5;    3.9;    2.9;eor
       2667;19571222;    5;   9.9;   4.5;    5;   0.0;   0;    3.200;   0;   5.0;   7.7; 1013.50;    4.4;   88.00;    8.5;    2.5;    2.1;eor
       2667;19571223;    5;   9.9;   4.6;    5;   1.2;   1;    0.000;   0;   7.7;   6.5; 1001.50;    4.1;   81.00;    5.3;    0.4;   -0.6;eor
       2667;19571224;    5;   9.0;   4.2;    5;   0.0;   0;    2.900;   0;   6.0;   6.7; 1002.80;    5.3;   73.00;    8.2;    2.8;   -0.8;eor
       2667;19571225;    5;   5.7;   2.4;    5;   0.0;   0;    0.000;   0;   4.0;   5.6; 1010.40;    2.1;   79.00;    8.6;   -2.0;   -4.7;eor
       2667;19571226;    5;   4.0;   2.3;    5;   0.0;   0;    5.600;   0;   0.7;   5.3; 1020.20;   -0.7;   87.00;    6.7;   -3.2;   -4.8;eor
       2667;19571227;    5;   4.4;   2.3;    5;   0.0;   0;    0.000;   0;   7.7;   6.1; 1018.60;    2.5;   86.00;    4.4;   -4.0;   -5.4;eor
       2667;19571228;    5;   8.9;   2.3;    5;   9.1;   1;    0.000;   0;   8.0;   7.6; 1010.40;    4.5;   90.00;    5.8;    2.5;    2.0;eor
